,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,Display Value,Numeric,Low,High,Comments
8062,BP_06,PUBLISHED,1985,EUR,SWE,YEARS18-PLUS,MLE,134.6 [132.7-136.5],134.6,132.7,136.5,
8063,BP_06,PUBLISHED,1981,EUR,SVN,YEARS18-PLUS,MLE,135.4 [128.6-142.1],135.4,128.6,142.1,
8064,BP_06,PUBLISHED,1979,WPR,SLB,YEARS18-PLUS,MLE,120.6 [113.5-128.2],120.6,113.5,128.2,
8065,BP_06,PUBLISHED,1983,EUR,ESP,YEARS18-PLUS,MLE,130.5 [127.2-133.6],130.5,127.2,133.6,
8066,BP_06,PUBLISHED,2006,WPR,KOR,YEARS18-PLUS,MLE,122.1 [120.4-123.9],122.1,120.4,123.9,
8067,BP_06,PUBLISHED,1980,EMR,SYR,YEARS18-PLUS,MLE,127.8 [120.5-135.0],127.8,120.5,135.0,
8068,BP_06,PUBLISHED,2005,EUR,TJK,YEARS18-PLUS,MLE,128.7 [121.6-135.6],128.7,121.6,135.6,
8069,BP_06,PUBLISHED,1989,AFR,TZA,YEARS18-PLUS,MLE,125.4 [122.5-128.3],125.4,122.5,128.3,
8070,BP_06,PUBLISHED,2005,AFR,TZA,YEARS18-PLUS,MLE,128.6 [125.6-131.6],128.6,125.6,131.6,
8071,BP_06,PUBLISHED,1990,SEAR,THA,YEARS18-PLUS,MLE,121.1 [117.6-124.7],121.1,117.6,124.7,
8072,BP_06,PUBLISHED,1975,AFR,TGO,YEARS18-PLUS,MLE,128.9 [120.0-138.1],128.9,120.0,138.1,
8073,BP_06,PUBLISHED,1991,AFR,TGO,YEARS18-PLUS,MLE,130.2 [124.0-136.3],130.2,124.0,136.3,
8074,BP_06,PUBLISHED,2008,WPR,TON,YEARS18-PLUS,MLE,130.6 [126.8-134.4],130.6,126.8,134.4,
8075,BP_06,PUBLISHED,2003,EUR,TUR,YEARS18-PLUS,MLE,122.9 [121.2-124.7],122.9,121.2,124.7,
8076,BP_06,PUBLISHED,1980,EUR,TKM,YEARS18-PLUS,MLE,128.2 [120.4-135.7],128.2,120.4,135.7,
8077,BP_06,PUBLISHED,1981,WPR,TUV,YEARS18-PLUS,MLE,129.4 [123.8-135.0],129.4,123.8,135.0,
8078,BP_06,PUBLISHED,1975,EUR,UKR,YEARS18-PLUS,MLE,134.2 [125.8-142.8],134.2,125.8,142.8,
8079,BP_06,PUBLISHED,2006,EUR,UKR,YEARS18-PLUS,MLE,133.4 [129.1-137.7],133.4,129.1,137.7,
8080,BP_06,PUBLISHED,2000,EMR,ARE,YEARS18-PLUS,MLE,127.6 [123.5-131.8],127.6,123.5,131.8,
8081,BP_06,PUBLISHED,1993,AMR,NIC,YEARS18-PLUS,MLE,126.8 [120.8-132.9],126.8,120.8,132.9,
8082,BP_06,PUBLISHED,2008,AFR,NER,YEARS18-PLUS,MLE,136.4 [131.9-140.9],136.4,131.9,140.9,
8083,BP_06,PUBLISHED,2011,AFR,NER,YEARS18-PLUS,MLE,136.2 [131.0-141.5],136.2,131.0,141.5,
8084,BP_06,PUBLISHED,2011,AFR,NGA,YEARS18-PLUS,MLE,126.3 [122.8-129.7],126.3,122.8,129.7,
8085,BP_06,PUBLISHED,2012,WPR,NIU,YEARS18-PLUS,MLE,131.6 [126.6-136.6],131.6,126.6,136.6,
8086,BP_06,PUBLISHED,2003,SEAR,PRK,YEARS18-PLUS,MLE,125.1 [120.7-129.6],125.1,120.7,129.6,
8087,BP_06,PUBLISHED,1979,EUR,NOR,YEARS18-PLUS,MLE,137.1 [132.9-141.6],137.1,132.9,141.6,
8088,BP_06,PUBLISHED,1978,EMR,OMN,YEARS18-PLUS,MLE,129.2 [121.1-136.9],129.2,121.1,136.9,
8089,BP_06,PUBLISHED,1988,EMR,OMN,YEARS18-PLUS,MLE,130.0 [124.9-135.2],130.0,124.9,135.2,
8090,BP_06,PUBLISHED,1987,EMR,PAK,YEARS18-PLUS,MLE,123.1 [118.6-127.4],123.1,118.6,127.4,
8091,BP_06,PUBLISHED,2005,EMR,PAK,YEARS18-PLUS,MLE,126.1 [122.9-129.3],126.1,122.9,129.3,
8092,BP_06,PUBLISHED,1998,WPR,PLW,YEARS18-PLUS,MLE,132.7 [126.5-138.8],132.7,126.5,138.8,
8093,BP_06,PUBLISHED,2007,AMR,PAN,YEARS18-PLUS,MLE,127.3 [122.1-132.2],127.3,122.1,132.2,
8094,BP_06,PUBLISHED,2001,WPR,PNG,YEARS18-PLUS,MLE,124.4 [120.3-128.7],124.4,120.3,128.7,
8095,BP_06,PUBLISHED,2010,WPR,PNG,YEARS18-PLUS,MLE,125.8 [120.9-130.7],125.8,120.9,130.7,
8096,BP_06,PUBLISHED,1976,AMR,PRY,YEARS18-PLUS,MLE,127.4 [117.6-137.0],127.4,117.6,137.0,
8097,BP_06,PUBLISHED,1983,AMR,PER,YEARS18-PLUS,MLE,124.3 [118.1-130.3],124.3,118.1,130.3,
8098,BP_06,PUBLISHED,1979,EUR,POL,YEARS18-PLUS,MLE,134.8 [130.5-139.1],134.8,130.5,139.1,
8099,BP_06,PUBLISHED,1988,EUR,PRT,YEARS18-PLUS,MLE,131.6 [127.5-135.8],131.6,127.5,135.8,
8100,BP_06,PUBLISHED,1981,EMR,QAT,YEARS18-PLUS,MLE,131.0 [123.9-137.8],131.0,123.9,137.8,
8101,BP_06,PUBLISHED,1989,EMR,QAT,YEARS18-PLUS,MLE,129.8 [124.1-135.5],129.8,124.1,135.5,
8102,BP_06,PUBLISHED,1981,EUR,ROU,YEARS18-PLUS,MLE,132.3 [126.8-137.6],132.3,126.8,137.6,
8103,BP_06,PUBLISHED,1997,EUR,RUS,YEARS18-PLUS,MLE,131.4 [128.9-133.8],131.4,128.9,133.8,
8104,BP_06,PUBLISHED,1999,AFR,RWA,YEARS18-PLUS,MLE,126.7 [120.3-133.2],126.7,120.3,133.2,
8105,BP_06,PUBLISHED,2008,AMR,KNA,YEARS18-PLUS,MLE,130.5 [125.4-135.9],130.5,125.4,135.9,
8106,BP_06,PUBLISHED,2001,AMR,LCA,YEARS18-PLUS,MLE,129.0 [123.9-134.3],129.0,123.9,134.3,
8107,BP_06,PUBLISHED,2000,AMR,VCT,YEARS18-PLUS,MLE,127.3 [120.5-133.8],127.3,120.5,133.8,
8108,BP_06,PUBLISHED,2008,AMR,VCT,YEARS18-PLUS,MLE,128.0 [121.3-134.5],128.0,121.3,134.5,
8109,BP_06,PUBLISHED,1979,AFR,STP,YEARS18-PLUS,MLE,133.3 [125.6-140.9],133.3,125.6,140.9,
8110,BP_06,PUBLISHED,1987,AFR,SEN,YEARS18-PLUS,MLE,131.1 [123.7-138.0],131.1,123.7,138.0,
8111,BP_06,PUBLISHED,1989,AFR,SEN,YEARS18-PLUS,MLE,131.1 [123.9-138.0],131.1,123.9,138.0,
8112,BP_06,PUBLISHED,1989,EUR,SRB,YEARS18-PLUS,MLE,133.8 [130.4-137.2],133.8,130.4,137.2,
8113,BP_06,PUBLISHED,1976,WPR,WSM,YEARS18-PLUS,MLE,125.5 [119.1-131.7],125.5,119.1,131.7,
8114,BP_06,PUBLISHED,2005,AFR,SLE,YEARS18-PLUS,MLE,131.8 [127.8-135.8],131.8,127.8,135.8,
8115,BP_06,PUBLISHED,1998,EUR,SVK,YEARS18-PLUS,MLE,132.3 [129.0-135.5],132.3,129.0,135.5,
8116,BP_06,PUBLISHED,1999,EUR,SVN,YEARS18-PLUS,MLE,135.1 [129.0-141.1],135.1,129.0,141.1,
8117,BP_06,PUBLISHED,2009,EUR,SVN,YEARS18-PLUS,MLE,136.5 [131.3-141.8],136.5,131.3,141.8,
8118,BP_06,PUBLISHED,1979,AFR,ZAF,YEARS18-PLUS,MLE,130.9 [126.1-136.1],130.9,126.1,136.1,
8119,BP_06,PUBLISHED,2003,AFR,ZAF,YEARS18-PLUS,MLE,129.3 [127.1-131.6],129.3,127.1,131.6,
8120,BP_06,PUBLISHED,1995,WPR,KOR,YEARS18-PLUS,MLE,124.8 [121.6-127.9],124.8,121.6,127.9,
8121,BP_06,PUBLISHED,1996,SEAR,LKA,YEARS18-PLUS,MLE,125.0 [119.6-130.6],125.0,119.6,130.6,
8122,BP_06,PUBLISHED,1988,EMR,SDF,YEARS18-PLUS,MLE,127.4 [121.3-133.4],127.4,121.3,133.4,
8123,BP_06,PUBLISHED,1996,EMR,SDF,YEARS18-PLUS,MLE,127.9 [122.3-133.5],127.9,122.3,133.5,
8124,BP_06,PUBLISHED,1981,AFR,SWZ,YEARS18-PLUS,MLE,129.0 [122.0-136.4],129.0,122.0,136.4,
8125,BP_06,PUBLISHED,2006,AFR,SWZ,YEARS18-PLUS,MLE,130.0 [124.9-135.2],130.0,124.9,135.2,
8126,BP_06,PUBLISHED,1991,EUR,SWE,YEARS18-PLUS,MLE,133.8 [132.1-135.6],133.8,132.1,135.6,
8127,BP_06,PUBLISHED,1998,EUR,SWE,YEARS18-PLUS,MLE,133.0 [131.3-134.8],133.0,131.3,134.8,
8128,BP_06,PUBLISHED,1985,EUR,CHE,YEARS18-PLUS,MLE,131.2 [127.9-134.6],131.2,127.9,134.6,
8129,BP_06,PUBLISHED,1992,EMR,SYR,YEARS18-PLUS,MLE,128.3 [123.0-133.7],128.3,123.0,133.7,
8130,BP_06,PUBLISHED,2001,EMR,SYR,YEARS18-PLUS,MLE,128.8 [124.3-133.4],128.8,124.3,133.4,
8131,BP_06,PUBLISHED,1994,EUR,TJK,YEARS18-PLUS,MLE,127.7 [120.0-135.2],127.7,120.0,135.2,
8132,BP_06,PUBLISHED,2001,EUR,TJK,YEARS18-PLUS,MLE,128.2 [120.8-135.2],128.2,120.8,135.2,
8133,BP_06,PUBLISHED,2012,AFR,TZA,YEARS18-PLUS,MLE,130.9 [127.3-134.5],130.9,127.3,134.5,
8134,BP_06,PUBLISHED,1978,SEAR,THA,YEARS18-PLUS,MLE,120.6 [113.4-127.8],120.6,113.4,127.8,
8135,BP_06,PUBLISHED,2004,SEAR,TLS,YEARS18-PLUS,MLE,126.4 [121.0-131.8],126.4,121.0,131.8,
8136,BP_06,PUBLISHED,1991,WPR,TON,YEARS18-PLUS,MLE,127.7 [122.1-133.2],127.7,122.1,133.2,
8137,BP_06,PUBLISHED,2013,WPR,TON,YEARS18-PLUS,MLE,131.9 [126.8-136.8],131.9,126.8,136.8,
8138,BP_06,PUBLISHED,1989,EMR,TUN,YEARS18-PLUS,MLE,126.7 [123.0-130.3],126.7,123.0,130.3,
8139,BP_06,PUBLISHED,1998,EMR,TUN,YEARS18-PLUS,MLE,126.2 [123.3-129.0],126.2,123.3,129.0,
8140,BP_06,PUBLISHED,1975,EUR,TUR,YEARS18-PLUS,MLE,121.5 [112.9-130.6],121.5,112.9,130.6,
8141,BP_06,PUBLISHED,1983,EUR,TUR,YEARS18-PLUS,MLE,122.8 [118.0-127.7],122.8,118.0,127.7,
8142,BP_06,PUBLISHED,2011,EUR,TKM,YEARS18-PLUS,MLE,129.1 [124.5-133.9],129.1,124.5,133.9,
8143,BP_06,PUBLISHED,1976,AFR,UGA,YEARS18-PLUS,MLE,125.5 [116.8-134.4],125.5,116.8,134.4,
8144,BP_06,PUBLISHED,1987,AFR,UGA,YEARS18-PLUS,MLE,126.5 [119.8-133.5],126.5,119.8,133.5,
8145,BP_06,PUBLISHED,2004,EUR,UKR,YEARS18-PLUS,MLE,133.2 [128.9-137.5],133.2,128.9,137.5,
8146,BP_06,PUBLISHED,1988,EUR,GBR,YEARS18-PLUS,MLE,132.8 [130.9-134.6],132.8,130.9,134.6,
8147,BP_06,PUBLISHED,1991,EMR,ARE,YEARS18-PLUS,MLE,129.4 [124.7-133.9],129.4,124.7,133.9,
8148,BP_06,PUBLISHED,2000,EUR,GBR,YEARS18-PLUS,MLE,132.4 [131.0-133.8],132.4,131.0,133.8,
8149,BP_06,PUBLISHED,2015,EUR,GBR,YEARS18-PLUS,MLE,125.9 [123.2-128.6],125.9,123.2,128.6,
8150,BP_06,PUBLISHED,1976,AMR,URY,YEARS18-PLUS,MLE,132.7 [124.1-141.4],132.7,124.1,141.4,
8151,BP_06,PUBLISHED,1984,AMR,URY,YEARS18-PLUS,MLE,131.9 [125.7-138.4],131.9,125.7,138.4,
8152,BP_06,PUBLISHED,1993,EUR,UZB,YEARS18-PLUS,MLE,125.7 [120.1-131.1],125.7,120.1,131.1,
8153,BP_06,PUBLISHED,1977,WPR,VUT,YEARS18-PLUS,MLE,127.4 [119.4-135.1],127.4,119.4,135.1,
8154,BP_06,PUBLISHED,1988,AMR,VEN,YEARS18-PLUS,MLE,130.1 [125.0-135.1],130.1,125.0,135.1,
8155,BP_06,PUBLISHED,1997,AMR,VEN,YEARS18-PLUS,MLE,129.1 [124.9-133.3],129.1,124.9,133.3,
8156,BP_06,PUBLISHED,2003,WPR,VNM,YEARS18-PLUS,MLE,124.8 [121.7-127.9],124.8,121.7,127.9,
8157,BP_06,PUBLISHED,2006,WPR,VNM,YEARS18-PLUS,MLE,125.5 [122.6-128.3],125.5,122.6,128.3,
8158,BP_06,PUBLISHED,1992,AFR,ZWE,YEARS18-PLUS,MLE,127.6 [123.5-131.8],127.6,123.5,131.8,
8159,BP_06,PUBLISHED,2007,EMR,AFG,YEARS18-PLUS,FMLE,124.1 [116.9-131.4],124.1,116.9,131.4,
8160,BP_06,PUBLISHED,2001,EUR,ALB,YEARS18-PLUS,FMLE,128.6 [123.9-133.3],128.6,123.9,133.3,
8161,BP_06,PUBLISHED,2003,AFR,DZA,YEARS18-PLUS,FMLE,127.7 [122.9-132.6],127.7,122.9,132.6,
8162,BP_06,PUBLISHED,1986,EUR,AND,YEARS18-PLUS,FMLE,128.2 [120.8-135.5],128.2,120.8,135.5,
8163,BP_06,PUBLISHED,1993,EUR,AND,YEARS18-PLUS,FMLE,125.6 [118.5-132.9],125.6,118.5,132.9,
8164,BP_06,PUBLISHED,2011,AFR,AGO,YEARS18-PLUS,FMLE,128.5 [120.4-136.6],128.5,120.4,136.6,
8165,BP_06,PUBLISHED,1987,AMR,ATG,YEARS18-PLUS,FMLE,121.7 [114.2-129.3],121.7,114.2,129.3,
8166,BP_06,PUBLISHED,2005,AMR,ARG,YEARS18-PLUS,FMLE,120.6 [117.2-123.9],120.6,117.2,123.9,
8167,BP_06,PUBLISHED,2012,EUR,ARM,YEARS18-PLUS,FMLE,128.6 [122.3-135.1],128.6,122.3,135.1,
8168,BP_06,PUBLISHED,1989,WPR,AUS,YEARS18-PLUS,FMLE,123.1 [121.1-125.1],123.1,121.1,125.1,
8169,BP_06,PUBLISHED,2005,WPR,AUS,YEARS18-PLUS,FMLE,118.1 [115.8-120.4],118.1,115.8,120.4,
8170,BP_06,PUBLISHED,2007,EUR,AUT,YEARS18-PLUS,FMLE,122.4 [118.1-126.7],122.4,118.1,126.7,
8171,BP_06,PUBLISHED,1975,EUR,AZE,YEARS18-PLUS,FMLE,128.7 [117.5-139.7],128.7,117.5,139.7,
8172,BP_06,PUBLISHED,2014,EUR,AZE,YEARS18-PLUS,FMLE,126.2 [118.8-133.4],126.2,118.8,133.4,
8173,BP_06,PUBLISHED,1978,SEAR,BGD,YEARS18-PLUS,FMLE,117.5 [108.7-127.1],117.5,108.7,127.1,
8174,BP_06,PUBLISHED,1985,AMR,BRB,YEARS18-PLUS,FMLE,126.0 [120.6-131.2],126.0,120.6,131.2,
8175,BP_06,PUBLISHED,1994,AMR,BRB,YEARS18-PLUS,FMLE,125.2 [120.3-129.9],125.2,120.3,129.9,
8176,BP_06,PUBLISHED,1994,EUR,BLR,YEARS18-PLUS,FMLE,129.6 [122.4-136.9],129.6,122.4,136.9,
8177,BP_06,PUBLISHED,2015,AMR,BLZ,YEARS18-PLUS,FMLE,118.8 [110.6-126.9],118.8,110.6,126.9,
8178,BP_06,PUBLISHED,1980,SEAR,BTN,YEARS18-PLUS,FMLE,119.9 [111.4-128.1],119.9,111.4,128.1,
8179,BP_06,PUBLISHED,1981,AMR,BOL,YEARS18-PLUS,FMLE,122.4 [114.2-130.8],122.4,114.2,130.8,
8180,BP_06,PUBLISHED,1999,AMR,KNA,YEARS18-PLUS,MLE,129.0 [123.4-134.7],129.0,123.4,134.7,
8181,BP_06,PUBLISHED,2001,AMR,KNA,YEARS18-PLUS,MLE,129.3 [123.9-134.7],129.3,123.9,134.7,
8182,BP_06,PUBLISHED,1977,AMR,VCT,YEARS18-PLUS,MLE,126.1 [117.2-135.2],126.1,117.2,135.2,
8183,BP_06,PUBLISHED,1984,AMR,VCT,YEARS18-PLUS,MLE,126.4 [119.0-133.6],126.4,119.0,133.6,
8184,BP_06,PUBLISHED,1991,AMR,VCT,YEARS18-PLUS,MLE,126.8 [119.7-133.8],126.8,119.7,133.8,
8185,BP_06,PUBLISHED,1984,AFR,STP,YEARS18-PLUS,MLE,133.5 [127.0-140.1],133.5,127.0,140.1,
8186,BP_06,PUBLISHED,2002,AFR,STP,YEARS18-PLUS,MLE,134.4 [129.2-139.8],134.4,129.2,139.8,
8187,BP_06,PUBLISHED,1980,EUR,SRB,YEARS18-PLUS,MLE,134.1 [129.3-139.2],134.1,129.3,139.2,
8188,BP_06,PUBLISHED,2006,AFR,SYC,YEARS18-PLUS,MLE,133.0 [129.4-136.5],133.0,129.4,136.5,
8189,BP_06,PUBLISHED,2013,AFR,SLE,YEARS18-PLUS,MLE,131.4 [125.9-137.0],131.4,125.9,137.0,
8190,BP_06,PUBLISHED,1993,EUR,SVK,YEARS18-PLUS,MLE,132.6 [129.2-136.2],132.6,129.2,136.2,
8191,BP_06,PUBLISHED,2009,EUR,SVK,YEARS18-PLUS,MLE,132.4 [129.2-135.6],132.4,129.2,135.6,
8192,BP_06,PUBLISHED,2014,EUR,SVK,YEARS18-PLUS,MLE,132.4 [127.6-137.1],132.4,127.6,137.1,
8193,BP_06,PUBLISHED,2008,WPR,SLB,YEARS18-PLUS,MLE,123.0 [118.9-127.2],123.0,118.9,127.2,
8194,BP_06,PUBLISHED,2009,WPR,SLB,YEARS18-PLUS,MLE,123.1 [119.0-127.3],123.1,119.0,127.3,
8195,BP_06,PUBLISHED,1978,EMR,SOM,YEARS18-PLUS,MLE,129.6 [121.3-138.2],129.6,121.3,138.2,
8196,BP_06,PUBLISHED,1994,AFR,ZAF,YEARS18-PLUS,MLE,130.9 [128.3-133.7],130.9,128.3,133.7,
8197,BP_06,PUBLISHED,2001,AFR,ZAF,YEARS18-PLUS,MLE,129.7 [127.3-132.0],129.7,127.3,132.0,
8198,BP_06,PUBLISHED,2004,AFR,ZAF,YEARS18-PLUS,MLE,129.1 [127.0-131.3],129.1,127.0,131.3,
8199,BP_06,PUBLISHED,2004,EUR,ESP,YEARS18-PLUS,MLE,129.1 [127.3-130.9],129.1,127.3,130.9,
8200,BP_06,PUBLISHED,2012,EUR,ESP,YEARS18-PLUS,MLE,127.9 [124.7-131.1],127.9,124.7,131.1,
8201,BP_06,PUBLISHED,1982,EMR,SDF,YEARS18-PLUS,MLE,126.9 [120.1-133.6],126.9,120.1,133.6,
8202,BP_06,PUBLISHED,1989,EMR,SDF,YEARS18-PLUS,MLE,127.4 [121.5-133.4],127.4,121.5,133.4,
8203,BP_06,PUBLISHED,1999,EMR,SDF,YEARS18-PLUS,MLE,128.2 [123.0-133.5],128.2,123.0,133.5,
8204,BP_06,PUBLISHED,2007,AFR,SWZ,YEARS18-PLUS,MLE,129.9 [125.0-135.0],129.9,125.0,135.0,
8205,BP_06,PUBLISHED,1975,EUR,SWE,YEARS18-PLUS,MLE,135.7 [132.8-138.6],135.7,132.8,138.6,
8206,BP_06,PUBLISHED,1976,EUR,SWE,YEARS18-PLUS,MLE,135.6 [133.0-138.3],135.6,133.0,138.3,
8207,BP_06,PUBLISHED,2015,EUR,CHE,YEARS18-PLUS,MLE,125.7 [119.8-131.3],125.7,119.8,131.3,
8208,BP_06,PUBLISHED,2000,EMR,SYR,YEARS18-PLUS,MLE,128.8 [124.2-133.4],128.8,124.2,133.4,
8209,BP_06,PUBLISHED,2008,EMR,SYR,YEARS18-PLUS,MLE,129.0 [124.2-134.0],129.0,124.2,134.0,
8210,BP_06,PUBLISHED,2010,EUR,TJK,YEARS18-PLUS,MLE,129.6 [122.1-136.9],129.6,122.1,136.9,
8211,BP_06,PUBLISHED,1978,EUR,TJK,YEARS18-PLUS,MLE,127.7 [118.2-136.8],127.7,118.2,136.8,
8212,BP_06,PUBLISHED,1977,EUR,TJK,YEARS18-PLUS,MLE,127.7 [117.8-137.2],127.7,117.8,137.2,
8213,BP_06,PUBLISHED,2014,SEAR,TLS,YEARS18-PLUS,MLE,127.1 [122.2-132.3],127.1,122.2,132.3,
8214,BP_06,PUBLISHED,2013,SEAR,TLS,YEARS18-PLUS,MLE,127.1 [122.4-132.0],127.1,122.4,132.0,
8215,BP_06,PUBLISHED,2006,SEAR,TLS,YEARS18-PLUS,MLE,126.7 [121.6-131.8],126.7,121.6,131.8,
8216,BP_06,PUBLISHED,2015,WPR,TON,YEARS18-PLUS,MLE,132.4 [126.5-138.3],132.4,126.5,138.3,
8217,BP_06,PUBLISHED,1975,AMR,TTO,YEARS18-PLUS,MLE,123.2 [114.4-132.0],123.2,114.4,132.0,
8218,BP_06,PUBLISHED,2003,SEAR,NPL,YEARS18-PLUS,MLE,124.1 [119.5-128.6],124.1,119.5,128.6,
8219,BP_06,PUBLISHED,2010,SEAR,NPL,YEARS18-PLUS,MLE,126.1 [122.5-129.7],126.1,122.5,129.7,
8220,BP_06,PUBLISHED,1976,EUR,NLD,YEARS18-PLUS,MLE,134.3 [128.1-140.5],134.3,128.1,140.5,
8221,BP_06,PUBLISHED,1987,AMR,NIC,YEARS18-PLUS,MLE,127.2 [121.0-133.6],127.2,121.0,133.6,
8222,BP_06,PUBLISHED,1995,AMR,NIC,YEARS18-PLUS,MLE,126.7 [120.9-132.7],126.7,120.9,132.7,
8223,BP_06,PUBLISHED,2006,AMR,NIC,YEARS18-PLUS,MLE,126.5 [121.1-131.9],126.5,121.1,131.9,
8224,BP_06,PUBLISHED,2014,AFR,NGA,YEARS18-PLUS,MLE,125.4 [120.7-129.9],125.4,120.7,129.9,
8225,BP_06,PUBLISHED,1989,WPR,NIU,YEARS18-PLUS,MLE,128.3 [122.2-134.2],128.3,122.2,134.2,
8226,BP_06,PUBLISHED,1991,WPR,NIU,YEARS18-PLUS,MLE,128.4 [122.2-134.5],128.4,122.2,134.5,
8227,BP_06,PUBLISHED,1991,EUR,NOR,YEARS18-PLUS,MLE,135.4 [132.4-138.4],135.4,132.4,138.4,
8228,BP_06,PUBLISHED,1999,EUR,NOR,YEARS18-PLUS,MLE,134.0 [131.2-136.9],134.0,131.2,136.9,
8229,BP_06,PUBLISHED,1975,EMR,OMN,YEARS18-PLUS,MLE,128.9 [119.3-138.3],128.9,119.3,138.3,
8230,BP_06,PUBLISHED,1993,WPR,PLW,YEARS18-PLUS,MLE,132.5 [126.1-139.0],132.5,126.1,139.0,
8231,BP_06,PUBLISHED,2003,WPR,PLW,YEARS18-PLUS,MLE,133.4 [128.0-138.9],133.4,128.0,138.9,
8232,BP_06,PUBLISHED,2012,WPR,PLW,YEARS18-PLUS,MLE,135.8 [131.0-140.8],135.8,131.0,140.8,
8233,BP_06,PUBLISHED,1996,AMR,PAN,YEARS18-PLUS,MLE,127.2 [121.1-133.3],127.2,121.1,133.3,
8234,BP_06,PUBLISHED,1986,AMR,PRY,YEARS18-PLUS,MLE,127.8 [120.2-135.2],127.8,120.2,135.2,
8235,BP_06,PUBLISHED,1988,AMR,PRY,YEARS18-PLUS,MLE,127.9 [120.4-135.2],127.9,120.4,135.2,
8236,BP_06,PUBLISHED,1989,AMR,PRY,YEARS18-PLUS,MLE,127.9 [120.5-135.3],127.9,120.5,135.3,
8237,BP_06,PUBLISHED,2005,AMR,PRY,YEARS18-PLUS,MLE,129.2 [122.2-136.0],129.2,122.2,136.0,
8238,BP_06,PUBLISHED,1997,WPR,PHL,YEARS18-PLUS,MLE,123.3 [119.0-127.5],123.3,119.0,127.5,
8239,BP_06,PUBLISHED,1998,WPR,PHL,YEARS18-PLUS,MLE,123.3 [119.1-127.4],123.3,119.1,127.4,
8240,BP_06,PUBLISHED,1975,EMR,QAT,YEARS18-PLUS,MLE,132.0 [122.1-141.2],132.0,122.1,141.2,
8241,BP_06,PUBLISHED,1976,EUR,RUS,YEARS18-PLUS,MLE,133.0 [127.4-138.6],133.0,127.4,138.6,
8242,BP_06,PUBLISHED,1986,EUR,RUS,YEARS18-PLUS,MLE,133.0 [131.0-135.1],133.0,131.0,135.1,
8243,BP_06,PUBLISHED,1987,EUR,RUS,YEARS18-PLUS,MLE,132.9 [130.9-135.0],132.9,130.9,135.0,
8244,BP_06,PUBLISHED,2012,AFR,RWA,YEARS18-PLUS,MLE,127.7 [122.7-132.7],127.7,122.7,132.7,
8245,BP_06,PUBLISHED,1979,AMR,KNA,YEARS18-PLUS,MLE,128.4 [120.8-135.9],128.4,120.8,135.9,
8246,BP_06,PUBLISHED,1985,AMR,KNA,YEARS18-PLUS,MLE,128.6 [122.1-135.2],128.6,122.1,135.2,
8247,BP_06,PUBLISHED,2006,AMR,LCA,YEARS18-PLUS,MLE,129.9 [125.3-134.5],129.9,125.3,134.5,
8248,BP_06,PUBLISHED,2012,AMR,LCA,YEARS18-PLUS,MLE,130.9 [126.1-135.8],130.9,126.1,135.8,
8249,BP_06,PUBLISHED,1980,AMR,VCT,YEARS18-PLUS,MLE,126.3 [118.4-134.3],126.3,118.4,134.3,
8250,BP_06,PUBLISHED,1988,AFR,STP,YEARS18-PLUS,MLE,133.7 [127.4-140.1],133.7,127.4,140.1,
8251,BP_06,PUBLISHED,1989,AFR,STP,YEARS18-PLUS,MLE,133.7 [127.4-140.2],133.7,127.4,140.2,
8252,BP_06,PUBLISHED,2000,AFR,STP,YEARS18-PLUS,MLE,134.3 [128.7-140.0],134.3,128.7,140.0,
8253,BP_06,PUBLISHED,1977,EUR,SRB,YEARS18-PLUS,MLE,134.0 [127.7-140.4],134.0,127.7,140.4,
8254,BP_06,PUBLISHED,1977,AFR,SLE,YEARS18-PLUS,MLE,130.2 [122.7-138.3],130.2,122.7,138.3,
8255,BP_06,PUBLISHED,1994,EUR,SVK,YEARS18-PLUS,MLE,132.5 [129.1-136.0],132.5,129.1,136.0,
8256,BP_06,PUBLISHED,1996,EUR,SVK,YEARS18-PLUS,MLE,132.4 [129.0-135.7],132.4,129.0,135.7,
8257,BP_06,PUBLISHED,2015,WPR,SLB,YEARS18-PLUS,MLE,123.7 [117.2-129.9],123.7,117.2,129.9,
8258,BP_06,PUBLISHED,1980,EMR,SOM,YEARS18-PLUS,MLE,129.7 [122.0-137.6],129.7,122.0,137.6,
8259,BP_06,PUBLISHED,1989,EMR,SOM,YEARS18-PLUS,MLE,129.6 [122.6-136.5],129.6,122.6,136.5,
8260,BP_06,PUBLISHED,1990,EMR,SOM,YEARS18-PLUS,MLE,129.6 [122.5-136.6],129.6,122.5,136.6,
8261,BP_06,PUBLISHED,1989,WPR,KOR,YEARS18-PLUS,MLE,124.8 [121.0-128.4],124.8,121.0,128.4,
8262,BP_06,PUBLISHED,2007,WPR,KOR,YEARS18-PLUS,MLE,121.7 [120.0-123.4],121.7,120.0,123.4,
8263,BP_06,PUBLISHED,1985,EMR,SDF,YEARS18-PLUS,MLE,127.1 [120.9-133.3],127.1,120.9,133.3,
8264,BP_06,PUBLISHED,1992,EMR,SDF,YEARS18-PLUS,MLE,127.6 [121.9-133.5],127.6,121.9,133.5,
8265,BP_06,PUBLISHED,2001,EMR,SDF,YEARS18-PLUS,MLE,128.4 [123.4-133.7],128.4,123.4,133.7,
