,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
326,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,NRU,Yes,,,,
327,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,NZL,No,,,,
328,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,OMN,No,,,,
329,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,PAK,No,,,,
330,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,PAN,No,,,,
331,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,PER,No,,,,
332,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,PHL,No,,,,
333,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,PLW,Yes,,,,
334,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,PNG,No,,,,
335,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,POL,No,,,,
336,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,PRK,Yes,,,,
337,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,PRT,No,,,,
338,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,PRY,No,,,,
339,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,QAT,Don't know,,,,
340,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,ROU,Yes,,,,
341,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,RUS,Don't know,,,,
342,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,RWA,Yes,,,,
343,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,SAU,Don't know,,,,
344,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,SDN,No,,,,
345,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,SEN,No,,,,
346,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,SGP,Yes,,,,
347,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,SLB,Yes,,,,
348,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,SLE,No,,,,
349,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,SLV,No,,,,
350,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,SMR,No,,,,
351,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,SOM,No,,,,
352,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,SRB,No,,,,
353,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,SSD,No,,,,
354,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,STP,No,,,,
355,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,SUR,No,,,,
356,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,SVK,No,,,,
357,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,SVN,Don't know,,,,
358,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,SWE,Yes,,,,
359,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,SWZ,No,,,,
360,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,SYC,No,,,,
361,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,SYR,No,,,,
362,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,TCD,No,,,,
363,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,TGO,No,,,,
364,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,THA,Yes,,,,
365,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,TJK,No,,,,
366,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,TKM,Yes,,,,
367,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,TLS,Don't know,,,,
368,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,TON,Yes,,,,
369,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,TTO,Don't know,,,,
370,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,TUN,No,,,,
371,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,TUR,Yes,,,,
372,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,TUV,Yes,,,,
373,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,TZA,Yes,,,,
374,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,UGA,Yes,,,,
375,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,UKR,No,,,,
376,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,URY,No,,,,
377,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,USA,No,,,,
378,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,UZB,Yes,,,,
379,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,VCT,Yes,,,,
380,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,VEN,Yes,,,,
381,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,VNM,Don't know,,,,
382,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,VUT,Yes,,,,
383,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,WSM,Yes,,,,
384,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,YEM,No,,,,
385,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,ZAF,No,,,,
386,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,ZMB,No,,,,
387,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,ZWE,Yes,,,,
