,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,RESIDENCEAREATYPE,Display Value,Numeric,Low,High,Comments
630,FINPROTECTION_CATA_TOT_25_POP,FPKOR2003,PUBLISHED,2003,WPR,KOR,RUR,3.36,3.36,,,
631,FINPROTECTION_CATA_TOT_25_POP,FPKOR2003,PUBLISHED,2003,WPR,KOR,URB,1.32,1.32,,,
632,FINPROTECTION_CATA_TOT_25_POP,FPKOR2005,PUBLISHED,2005,WPR,KOR,TOTL,2.23,2.23,,,
633,FINPROTECTION_CATA_TOT_25_POP,FPKOR2008,PUBLISHED,2008,WPR,KOR,URB,2.68,2.68,,,
634,FINPROTECTION_CATA_TOT_25_POP,FPKOR2010,PUBLISHED,2010,WPR,KOR,RUR,4.59,4.59,,,
635,FINPROTECTION_CATA_TOT_25_POP,FPKOR2010,PUBLISHED,2010,WPR,KOR,URB,2.94,2.94,,,
636,FINPROTECTION_CATA_TOT_25_POP,FPKOR2012,PUBLISHED,2012,WPR,KOR,TOTL,3.19,3.19,,,
637,FINPROTECTION_CATA_TOT_25_POP,FPKOR2012,PUBLISHED,2012,WPR,KOR,RUR,3.42,3.42,,,
638,FINPROTECTION_CATA_TOT_25_POP,FPKOR2012,PUBLISHED,2012,WPR,KOR,URB,3.15,3.15,,,
639,FINPROTECTION_CATA_TOT_25_POP,FPKOR2014,PUBLISHED,2014,WPR,KOR,TOTL,3.42,3.42,,,
640,FINPROTECTION_CATA_TOT_25_POP,FPLAO2007,PUBLISHED,2007,WPR,LAO,URB,0.44,0.44,,,
641,FINPROTECTION_CATA_TOT_25_POP,FPLKA2016,PUBLISHED,2016,SEAR,LKA,TOTL,0.9,0.9,,,
642,FINPROTECTION_CATA_TOT_25_POP,FPLTU2000,PUBLISHED,2000,EUR,LTU,RUR,2.4,2.4,,,
643,FINPROTECTION_CATA_TOT_25_POP,FPLTU2000,PUBLISHED,2000,EUR,LTU,URB,2.44,2.44,,,
644,FINPROTECTION_CATA_TOT_25_POP,FPLTU2002,PUBLISHED,2002,EUR,LTU,TOTL,2.88,2.88,,,
645,FINPROTECTION_CATA_TOT_25_POP,FPLTU2002,PUBLISHED,2002,EUR,LTU,RUR,2.95,2.95,,,
646,FINPROTECTION_CATA_TOT_25_POP,FPLTU2002,PUBLISHED,2002,EUR,LTU,URB,2.85,2.85,,,
647,FINPROTECTION_CATA_TOT_25_POP,FPLTU2004,PUBLISHED,2004,EUR,LTU,TOTL,2.53,2.53,,,
648,FINPROTECTION_CATA_TOT_25_POP,FPLVA2000,PUBLISHED,2000,EUR,LVA,TOTL,2.28,2.28,,,
649,FINPROTECTION_CATA_TOT_25_POP,FPLVA2000,PUBLISHED,2000,EUR,LVA,RUR,1.87,1.87,,,
650,FINPROTECTION_CATA_TOT_25_POP,FPLVA2000,PUBLISHED,2000,EUR,LVA,URB,2.46,2.46,,,
651,FINPROTECTION_CATA_TOT_25_POP,FPLVA2003,PUBLISHED,2003,EUR,LVA,TOTL,1.55,1.55,,,
652,FINPROTECTION_CATA_TOT_25_POP,FPLVA2003,PUBLISHED,2003,EUR,LVA,RUR,1.52,1.52,,,
653,FINPROTECTION_CATA_TOT_25_POP,FPLVA2003,PUBLISHED,2003,EUR,LVA,URB,1.56,1.56,,,
654,FINPROTECTION_CATA_TOT_25_POP,FPLVA2005,PUBLISHED,2005,EUR,LVA,TOTL,2.28,2.28,,,
655,FINPROTECTION_CATA_TOT_25_POP,FPLVA2009,PUBLISHED,2009,EUR,LVA,URB,3.32,3.32,,,
656,FINPROTECTION_CATA_TOT_25_POP,FPMAR2000,PUBLISHED,2000,EMR,MAR,TOTL,0.53,0.53,,,
657,FINPROTECTION_CATA_TOT_25_POP,FPMAR2000,PUBLISHED,2000,EMR,MAR,RUR,0.59,0.59,,,
658,FINPROTECTION_CATA_TOT_25_POP,FPMAR2000,PUBLISHED,2000,EMR,MAR,URB,0.49,0.49,,,
659,FINPROTECTION_CATA_TOT_25_POP,FPMDA1999,PUBLISHED,1999,EUR,MDA,TOTL,3.12,3.12,,,
660,FINPROTECTION_CATA_TOT_25_POP,FPMDA1999,PUBLISHED,1999,EUR,MDA,RUR,2.7,2.7,,,
661,FINPROTECTION_CATA_TOT_25_POP,FPMDA2004,PUBLISHED,2004,EUR,MDA,RUR,2.55,2.55,,,
662,FINPROTECTION_CATA_TOT_25_POP,FPMDA2004,PUBLISHED,2004,EUR,MDA,URB,2.73,2.73,,,
663,FINPROTECTION_CATA_TOT_25_POP,FPMDA2006,PUBLISHED,2006,EUR,MDA,TOTL,3.57,3.57,,,
664,FINPROTECTION_CATA_TOT_25_POP,FPMDA2006,PUBLISHED,2006,EUR,MDA,RUR,3.72,3.72,,,
665,FINPROTECTION_CATA_TOT_25_POP,FPMDA2006,PUBLISHED,2006,EUR,MDA,URB,3.36,3.36,,,
666,FINPROTECTION_CATA_TOT_25_POP,FPMDA2008,PUBLISHED,2008,EUR,MDA,TOTL,3.56,3.56,,,
667,FINPROTECTION_CATA_TOT_25_POP,FPMDA2008,PUBLISHED,2008,EUR,MDA,RUR,3.85,3.85,,,
668,FINPROTECTION_CATA_TOT_25_POP,FPMDA2013,PUBLISHED,2013,EUR,MDA,RUR,3.99,3.99,,,
669,FINPROTECTION_CATA_TOT_25_POP,FPMDA2013,PUBLISHED,2013,EUR,MDA,URB,2.99,2.99,,,
670,FINPROTECTION_CATA_TOT_25_POP,FPMDA2015,PUBLISHED,2015,EUR,MDA,TOTL,3.73,3.73,,,
671,FINPROTECTION_CATA_TOT_25_POP,FPMDA2015,PUBLISHED,2015,EUR,MDA,RUR,3.56,3.56,,,
672,FINPROTECTION_CATA_TOT_25_POP,FPMDA2015,PUBLISHED,2015,EUR,MDA,URB,3.85,3.85,,,
673,FINPROTECTION_CATA_TOT_25_POP,FPMDG2001,PUBLISHED,2001,AFR,MDG,TOTL,0.16,0.16,,,
674,FINPROTECTION_CATA_TOT_25_POP,FPMDG2001,PUBLISHED,2001,AFR,MDG,RUR,0.21,0.21,,,
675,FINPROTECTION_CATA_TOT_25_POP,FPMEX2008,PUBLISHED,2008,AMR,MEX,RUR,1.12,1.12,,,
676,FINPROTECTION_CATA_TOT_25_POP,FPMEX2008,PUBLISHED,2008,AMR,MEX,URB,0.62,0.62,,,
677,FINPROTECTION_CATA_TOT_25_POP,FPMEX2012,PUBLISHED,2012,AMR,MEX,TOTL,0.48,0.48,,,
678,FINPROTECTION_CATA_TOT_25_POP,FPMEX2012,PUBLISHED,2012,AMR,MEX,RUR,0.83,0.83,,,
679,FINPROTECTION_CATA_TOT_25_POP,FPMEX2012,PUBLISHED,2012,AMR,MEX,URB,0.38,0.38,,,
680,FINPROTECTION_CATA_TOT_25_POP,FPMEX2016,PUBLISHED,2016,AMR,MEX,TOTL,0.23,0.23,,,
681,FINPROTECTION_CATA_TOT_25_POP,FPMEX2016,PUBLISHED,2016,AMR,MEX,RUR,0.39,0.39,,,
682,FINPROTECTION_CATA_TOT_25_POP,FPMKD2000,PUBLISHED,2000,EUR,MKD,RUR,0.05,0.05,,,
683,FINPROTECTION_CATA_TOT_25_POP,FPMKD2000,PUBLISHED,2000,EUR,MKD,URB,0.83,0.83,,,
684,FINPROTECTION_CATA_TOT_25_POP,FPMKD2003,PUBLISHED,2003,EUR,MKD,TOTL,1.11,1.11,,,
685,FINPROTECTION_CATA_TOT_25_POP,FPMKD2003,PUBLISHED,2003,EUR,MKD,RUR,1.31,1.31,,,
686,FINPROTECTION_CATA_TOT_25_POP,FPMKD2003,PUBLISHED,2003,EUR,MKD,URB,0.98,0.98,,,
687,FINPROTECTION_CATA_TOT_25_POP,FPMKD2005,PUBLISHED,2005,EUR,MKD,TOTL,0.69,0.69,,,
688,FINPROTECTION_CATA_TOT_25_POP,FPMKD2005,PUBLISHED,2005,EUR,MKD,RUR,0.55,0.55,,,
689,FINPROTECTION_CATA_TOT_25_POP,FPMLI2001,PUBLISHED,2001,AFR,MLI,RUR,0.83,0.83,,,
690,FINPROTECTION_CATA_TOT_25_POP,FPMLI2001,PUBLISHED,2001,AFR,MLI,URB,0.56,0.56,,,
691,FINPROTECTION_CATA_TOT_25_POP,FPMLI2011,PUBLISHED,2011,AFR,MLI,TOTL,0.39,0.39,,,
692,FINPROTECTION_CATA_TOT_25_POP,FPMLI2011,PUBLISHED,2011,AFR,MLI,RUR,0.4,0.4,,,
693,FINPROTECTION_CATA_TOT_25_POP,FPMLI2011,PUBLISHED,2011,AFR,MLI,URB,0.34,0.34,,,
694,FINPROTECTION_CATA_TOT_25_POP,FPMLI2014,PUBLISHED,2014,AFR,MLI,TOTL,0.42,0.42,,,
695,FINPROTECTION_CATA_TOT_25_POP,FPMLI2014,PUBLISHED,2014,AFR,MLI,RUR,0.5,0.5,,,
696,FINPROTECTION_CATA_TOT_25_POP,FPMNE2005,PUBLISHED,2005,EUR,MNE,RUR,0.33,0.33,,,
697,FINPROTECTION_CATA_TOT_25_POP,FPMNE2005,PUBLISHED,2005,EUR,MNE,URB,2.24,2.24,,,
698,FINPROTECTION_CATA_TOT_25_POP,FPMNE2007,PUBLISHED,2007,EUR,MNE,TOTL,1.48,1.48,,,
699,FINPROTECTION_CATA_TOT_25_POP,FPMNE2007,PUBLISHED,2007,EUR,MNE,RUR,0.67,0.67,,,
700,FINPROTECTION_CATA_TOT_25_POP,FPMNE2007,PUBLISHED,2007,EUR,MNE,URB,1.99,1.99,,,
701,FINPROTECTION_CATA_TOT_25_POP,FPMNE2009,PUBLISHED,2009,EUR,MNE,TOTL,0.64,0.64,,,
702,FINPROTECTION_CATA_TOT_25_POP,FPMNE2009,PUBLISHED,2009,EUR,MNE,RUR,0.6,0.6,,,
703,FINPROTECTION_CATA_TOT_25_POP,FPMNE2014,PUBLISHED,2014,EUR,MNE,RUR,0.72,0.72,,,
704,FINPROTECTION_CATA_TOT_25_POP,FPMNE2014,PUBLISHED,2014,EUR,MNE,URB,1.1,1.1,,,
705,FINPROTECTION_CATA_TOT_25_POP,FPMNG2002,PUBLISHED,2002,WPR,MNG,TOTL,0.08,0.08,,,
706,FINPROTECTION_CATA_TOT_25_POP,FPMNG2002,PUBLISHED,2002,WPR,MNG,RUR,0.0,0.0,,,
707,FINPROTECTION_CATA_TOT_25_POP,FPMNG2002,PUBLISHED,2002,WPR,MNG,URB,0.14,0.14,,,
708,FINPROTECTION_CATA_TOT_25_POP,FPMNG2010,PUBLISHED,2010,WPR,MNG,TOTL,0.18,0.18,,,
709,FINPROTECTION_CATA_TOT_25_POP,FPMNG2010,PUBLISHED,2010,WPR,MNG,RUR,0.17,0.17,,,
710,FINPROTECTION_CATA_TOT_25_POP,FPMOZ2008,PUBLISHED,2008,AFR,MOZ,RUR,0.25,0.25,,,
711,FINPROTECTION_CATA_TOT_25_POP,FPMOZ2008,PUBLISHED,2008,AFR,MOZ,URB,0.43,0.43,,,
712,FINPROTECTION_CATA_TOT_25_POP,FPMRT2014,PUBLISHED,2014,AFR,MRT,RUR,4.57,4.57,,,
713,FINPROTECTION_CATA_TOT_25_POP,FPMRT2014,PUBLISHED,2014,AFR,MRT,URB,1.21,1.21,,,
714,FINPROTECTION_CATA_TOT_25_POP,FPMUS1996,PUBLISHED,1996,AFR,MUS,TOTL,1.02,1.02,,,
715,FINPROTECTION_CATA_TOT_25_POP,FPMWI2004,PUBLISHED,2004,AFR,MWI,RUR,0.29,0.29,,,
716,FINPROTECTION_CATA_TOT_25_POP,FPMWI2004,PUBLISHED,2004,AFR,MWI,URB,0.94,0.94,,,
717,FINPROTECTION_CATA_TOT_25_POP,FPMWI2016,PUBLISHED,2016,AFR,MWI,TOTL,0.89,0.89,,,
718,FINPROTECTION_CATA_TOT_25_POP,FPMWI2016,PUBLISHED,2016,AFR,MWI,RUR,1.02,1.02,,,
719,FINPROTECTION_CATA_TOT_25_POP,FPMWI2016,PUBLISHED,2016,AFR,MWI,URB,0.34,0.34,,,
720,FINPROTECTION_CATA_TOT_25_POP,FPMYS1998,PUBLISHED,1998,WPR,MYS,TOTL,0.34,0.34,,,
721,FINPROTECTION_CATA_TOT_25_POP,FPNER2011,PUBLISHED,2011,AFR,NER,RUR,1.54,1.54,,,
722,FINPROTECTION_CATA_TOT_25_POP,FPNER2011,PUBLISHED,2011,AFR,NER,URB,3.12,3.12,,,
723,FINPROTECTION_CATA_TOT_25_POP,FPNIC2009,PUBLISHED,2009,AMR,NIC,URB,1.85,1.85,,,
724,FINPROTECTION_CATA_TOT_25_POP,FPNOR1998,PUBLISHED,1998,EUR,NOR,TOTL,0.5,0.5,,,
725,FINPROTECTION_CATA_TOT_25_POP,FPNPL2010,PUBLISHED,2010,SEAR,NPL,RUR,3.68,3.68,,,
726,FINPROTECTION_CATA_TOT_25_POP,FPNPL2010,PUBLISHED,2010,SEAR,NPL,URB,1.74,1.74,,,
727,FINPROTECTION_CATA_TOT_25_POP,FPOMN1999,PUBLISHED,1999,EMR,OMN,TOTL,0.1,0.1,,,
728,FINPROTECTION_CATA_TOT_25_POP,FPOMN1999,PUBLISHED,1999,EMR,OMN,RUR,0.24,0.24,,,
729,FINPROTECTION_CATA_TOT_25_POP,FPOMN1999,PUBLISHED,1999,EMR,OMN,URB,0.05,0.05,,,
730,FINPROTECTION_CATA_TOT_25_POP,FPPAK2001,PUBLISHED,2001,EMR,PAK,URB,0.06,0.06,,,
731,FINPROTECTION_CATA_TOT_25_POP,FPPAK2007,PUBLISHED,2007,EMR,PAK,TOTL,0.04,0.04,,,
732,FINPROTECTION_CATA_TOT_25_POP,FPPAK2007,PUBLISHED,2007,EMR,PAK,RUR,0.04,0.04,,,
733,FINPROTECTION_CATA_TOT_25_POP,FPPAK2007,PUBLISHED,2007,EMR,PAK,URB,0.03,0.03,,,
734,FINPROTECTION_CATA_TOT_25_POP,FPPAK2011,PUBLISHED,2011,EMR,PAK,TOTL,0.49,0.49,,,
735,FINPROTECTION_CATA_TOT_25_POP,FPPAK2011,PUBLISHED,2011,EMR,PAK,RUR,0.58,0.58,,,
736,FINPROTECTION_CATA_TOT_25_POP,FPPER2006,PUBLISHED,2006,AMR,PER,TOTL,1.34,1.34,,,
737,FINPROTECTION_CATA_TOT_25_POP,FPPER2006,PUBLISHED,2006,AMR,PER,RUR,1.61,1.61,,,
738,FINPROTECTION_CATA_TOT_25_POP,FPPER2006,PUBLISHED,2006,AMR,PER,URB,1.23,1.23,,,
739,FINPROTECTION_CATA_TOT_25_POP,FPPER2008,PUBLISHED,2008,AMR,PER,TOTL,1.56,1.56,,,
740,FINPROTECTION_CATA_TOT_25_POP,FPPER2011,PUBLISHED,2011,AMR,PER,URB,0.95,0.95,,,
741,FINPROTECTION_CATA_TOT_25_POP,FPPER2013,PUBLISHED,2013,AMR,PER,TOTL,1.37,1.37,,,
742,FINPROTECTION_CATA_TOT_25_POP,FPPER2013,PUBLISHED,2013,AMR,PER,RUR,1.7,1.7,,,
743,FINPROTECTION_CATA_TOT_25_POP,FPPER2013,PUBLISHED,2013,AMR,PER,URB,1.27,1.27,,,
744,FINPROTECTION_CATA_TOT_25_POP,FPPER2015,PUBLISHED,2015,AMR,PER,TOTL,1.2,1.2,,,
745,FINPROTECTION_CATA_TOT_25_POP,FPPER2015,PUBLISHED,2015,AMR,PER,RUR,1.51,1.51,,,
746,FINPROTECTION_CATA_TOT_25_POP,FPPER2015,PUBLISHED,2015,AMR,PER,URB,1.11,1.11,,,
747,FINPROTECTION_CATA_TOT_25_POP,FPPER2017,PUBLISHED,2017,AMR,PER,TOTL,0.88,0.88,,,
748,FINPROTECTION_CATA_TOT_25_POP,FPPHL1997,PUBLISHED,1997,WPR,PHL,TOTL,0.62,0.62,,,
749,FINPROTECTION_CATA_TOT_25_POP,FPPHL2006,PUBLISHED,2006,WPR,PHL,TOTL,0.98,0.98,,,
750,FINPROTECTION_CATA_TOT_25_POP,FPPHL2012,PUBLISHED,2012,WPR,PHL,TOTL,1.29,1.29,,,
751,FINPROTECTION_CATA_TOT_25_POP,FPPOL1999,PUBLISHED,1999,EUR,POL,TOTL,1.22,1.22,,,
752,FINPROTECTION_CATA_TOT_25_POP,FPPOL1999,PUBLISHED,1999,EUR,POL,RUR,1.12,1.12,,,
753,FINPROTECTION_CATA_TOT_25_POP,FPPOL1999,PUBLISHED,1999,EUR,POL,URB,1.28,1.28,,,
754,FINPROTECTION_CATA_TOT_25_POP,FPPOL2001,PUBLISHED,2001,EUR,POL,TOTL,1.27,1.27,,,
755,FINPROTECTION_CATA_TOT_25_POP,FPPOL2006,PUBLISHED,2006,EUR,POL,RUR,1.65,1.65,,,
756,FINPROTECTION_CATA_TOT_25_POP,FPPOL2006,PUBLISHED,2006,EUR,POL,URB,1.87,1.87,,,
757,FINPROTECTION_CATA_TOT_25_POP,FPPOL2008,PUBLISHED,2008,EUR,POL,TOTL,1.63,1.63,,,
758,FINPROTECTION_CATA_TOT_25_POP,FPPOL2008,PUBLISHED,2008,EUR,POL,RUR,1.49,1.49,,,
759,FINPROTECTION_CATA_TOT_25_POP,FPPOL2008,PUBLISHED,2008,EUR,POL,URB,1.71,1.71,,,
760,FINPROTECTION_CATA_TOT_25_POP,FPPOL2011,PUBLISHED,2011,EUR,POL,TOTL,1.42,1.42,,,
761,FINPROTECTION_CATA_TOT_25_POP,FPPOL2016,PUBLISHED,2016,EUR,POL,RUR,1.49,1.49,,,
762,FINPROTECTION_CATA_TOT_25_POP,FPPOL2016,PUBLISHED,2016,EUR,POL,URB,1.04,1.04,,,
763,FINPROTECTION_CATA_TOT_25_POP,FPPRT1994,PUBLISHED,1994,EUR,PRT,TOTL,2.51,2.51,,,
764,FINPROTECTION_CATA_TOT_25_POP,FPROU1999,PUBLISHED,1999,EUR,ROU,RUR,1.09,1.09,,,
765,FINPROTECTION_CATA_TOT_25_POP,FPROU1999,PUBLISHED,1999,EUR,ROU,URB,1.26,1.26,,,
766,FINPROTECTION_CATA_TOT_25_POP,FPROU2001,PUBLISHED,2001,EUR,ROU,TOTL,1.26,1.26,,,
767,FINPROTECTION_CATA_TOT_25_POP,FPROU2001,PUBLISHED,2001,EUR,ROU,RUR,1.14,1.14,,,
768,FINPROTECTION_CATA_TOT_25_POP,FPROU2001,PUBLISHED,2001,EUR,ROU,URB,1.36,1.36,,,
769,FINPROTECTION_CATA_TOT_25_POP,FPROU2003,PUBLISHED,2003,EUR,ROU,TOTL,1.46,1.46,,,
770,FINPROTECTION_CATA_TOT_25_POP,FPROU2003,PUBLISHED,2003,EUR,ROU,RUR,1.21,1.21,,,
771,FINPROTECTION_CATA_TOT_25_POP,FPROU2008,PUBLISHED,2008,EUR,ROU,RUR,2.25,2.25,,,
772,FINPROTECTION_CATA_TOT_25_POP,FPROU2008,PUBLISHED,2008,EUR,ROU,URB,2.47,2.47,,,
773,FINPROTECTION_CATA_TOT_25_POP,FPROU2010,PUBLISHED,2010,EUR,ROU,TOTL,2.6,2.6,,,
774,FINPROTECTION_CATA_TOT_25_POP,FPROU2010,PUBLISHED,2010,EUR,ROU,RUR,1.53,1.53,,,
775,FINPROTECTION_CATA_TOT_25_POP,FPROU2010,PUBLISHED,2010,EUR,ROU,URB,3.48,3.48,,,
776,FINPROTECTION_CATA_TOT_25_POP,FPROU2012,PUBLISHED,2012,EUR,ROU,TOTL,2.29,2.29,,,
777,FINPROTECTION_CATA_TOT_25_POP,FPROU2012,PUBLISHED,2012,EUR,ROU,RUR,1.51,1.51,,,
778,FINPROTECTION_CATA_TOT_25_POP,FPRUS1998,PUBLISHED,1998,EUR,RUS,RUR,0.19,0.19,,,
779,FINPROTECTION_CATA_TOT_25_POP,FPRUS1998,PUBLISHED,1998,EUR,RUS,URB,0.28,0.28,,,
780,FINPROTECTION_CATA_TOT_25_POP,FPRUS2000,PUBLISHED,2000,EUR,RUS,TOTL,0.29,0.29,,,
781,FINPROTECTION_CATA_TOT_25_POP,FPRUS2000,PUBLISHED,2000,EUR,RUS,RUR,0.19,0.19,,,
782,FINPROTECTION_CATA_TOT_25_POP,FPRUS2000,PUBLISHED,2000,EUR,RUS,URB,0.32,0.32,,,
783,FINPROTECTION_CATA_TOT_25_POP,FPRUS2002,PUBLISHED,2002,EUR,RUS,TOTL,0.63,0.63,,,
784,FINPROTECTION_CATA_TOT_25_POP,FPRUS2002,PUBLISHED,2002,EUR,RUS,RUR,0.39,0.39,,,
785,FINPROTECTION_CATA_TOT_25_POP,FPRUS2012,PUBLISHED,2012,EUR,RUS,RUR,0.18,0.18,,,
786,FINPROTECTION_CATA_TOT_25_POP,FPRUS2012,PUBLISHED,2012,EUR,RUS,URB,0.09,0.09,,,
787,FINPROTECTION_CATA_TOT_25_POP,FPRUS2014,PUBLISHED,2014,EUR,RUS,TOTL,0.6,0.6,,,
788,FINPROTECTION_CATA_TOT_25_POP,FPRUS2014,PUBLISHED,2014,EUR,RUS,RUR,0.6,0.6,,,
789,FINPROTECTION_CATA_TOT_25_POP,FPRUS2014,PUBLISHED,2014,EUR,RUS,URB,0.53,0.53,,,
790,FINPROTECTION_CATA_TOT_25_POP,FPRWA2013,PUBLISHED,2013,AFR,RWA,TOTL,0.29,0.29,,,
791,FINPROTECTION_CATA_TOT_25_POP,FPSEN2011,PUBLISHED,2011,AFR,SEN,URB,0.12,0.12,,,
792,FINPROTECTION_CATA_TOT_25_POP,FPSLE2011,PUBLISHED,2011,AFR,SLE,TOTL,22.16,22.16,,,
793,FINPROTECTION_CATA_TOT_25_POP,FPSLE2011,PUBLISHED,2011,AFR,SLE,RUR,22.17,22.17,,,
794,FINPROTECTION_CATA_TOT_25_POP,FPSRB2006,PUBLISHED,2006,EUR,SRB,RUR,1.79,1.79,,,
795,FINPROTECTION_CATA_TOT_25_POP,FPSRB2006,PUBLISHED,2006,EUR,SRB,URB,1.34,1.34,,,
796,FINPROTECTION_CATA_TOT_25_POP,FPSRB2008,PUBLISHED,2008,EUR,SRB,TOTL,1.47,1.47,,,
797,FINPROTECTION_CATA_TOT_25_POP,FPSRB2008,PUBLISHED,2008,EUR,SRB,RUR,1.26,1.26,,,
798,FINPROTECTION_CATA_TOT_25_POP,FPSRB2008,PUBLISHED,2008,EUR,SRB,URB,1.63,1.63,,,
799,FINPROTECTION_CATA_TOT_25_POP,FPSRB2010,PUBLISHED,2010,EUR,SRB,TOTL,0.74,0.74,,,
800,FINPROTECTION_CATA_TOT_25_POP,FPSRB2010,PUBLISHED,2010,EUR,SRB,RUR,0.69,0.69,,,
801,FINPROTECTION_CATA_TOT_25_POP,FPSUR2016,PUBLISHED,2016,AMR,SUR,RUR,1.16,1.16,,,
802,FINPROTECTION_CATA_TOT_25_POP,FPSUR2016,PUBLISHED,2016,AMR,SUR,URB,1.72,1.72,,,
803,FINPROTECTION_CATA_TOT_25_POP,FPSVK2005,PUBLISHED,2005,EUR,SVK,TOTL,0.48,0.48,,,
804,FINPROTECTION_CATA_TOT_25_POP,FPSVK2005,PUBLISHED,2005,EUR,SVK,RUR,0.24,0.24,,,
805,FINPROTECTION_CATA_TOT_25_POP,FPSVK2005,PUBLISHED,2005,EUR,SVK,URB,0.65,0.65,,,
806,FINPROTECTION_CATA_TOT_25_POP,FPSVK2007,PUBLISHED,2007,EUR,SVK,TOTL,0.35,0.35,,,
807,FINPROTECTION_CATA_TOT_25_POP,FPSVK2007,PUBLISHED,2007,EUR,SVK,RUR,0.28,0.28,,,
808,FINPROTECTION_CATA_TOT_25_POP,FPSWE1996,PUBLISHED,1996,EUR,SWE,TOTL,0.69,0.69,,,
809,FINPROTECTION_CATA_TOT_25_POP,FPTCD2003,PUBLISHED,2003,AFR,TCD,TOTL,0.22,0.22,,,
810,FINPROTECTION_CATA_TOT_25_POP,FPTCD2003,PUBLISHED,2003,AFR,TCD,RUR,0.15,0.15,,,
811,FINPROTECTION_CATA_TOT_25_POP,FPTCD2003,PUBLISHED,2003,AFR,TCD,URB,0.5,0.5,,,
812,FINPROTECTION_CATA_TOT_25_POP,FPTHA1994,PUBLISHED,1994,SEAR,THA,TOTL,1.86,1.86,,,
813,FINPROTECTION_CATA_TOT_25_POP,FPTHA1998,PUBLISHED,1998,SEAR,THA,TOTL,1.11,1.11,,,
814,FINPROTECTION_CATA_TOT_25_POP,FPTHA2002,PUBLISHED,2002,SEAR,THA,URB,0.26,0.26,,,
815,FINPROTECTION_CATA_TOT_25_POP,FPTHA2009,PUBLISHED,2009,SEAR,THA,TOTL,0.05,0.05,,,
816,FINPROTECTION_CATA_TOT_25_POP,FPTHA2009,PUBLISHED,2009,SEAR,THA,RUR,0.04,0.04,,,
817,FINPROTECTION_CATA_TOT_25_POP,FPTHA2009,PUBLISHED,2009,SEAR,THA,URB,0.06,0.06,,,
818,FINPROTECTION_CATA_TOT_25_POP,FPAFG2007,PUBLISHED,2007,EMR,AFG,URB,0.0,0.0,,,
819,FINPROTECTION_CATA_TOT_25_POP,FPAGO2008,PUBLISHED,2008,AFR,AGO,RUR,3.9,3.9,,,
820,FINPROTECTION_CATA_TOT_25_POP,FPAGO2008,PUBLISHED,2008,AFR,AGO,URB,5.25,5.25,,,
821,FINPROTECTION_CATA_TOT_25_POP,FPALB2002,PUBLISHED,2002,EUR,ALB,TOTL,5.64,5.64,,,
822,FINPROTECTION_CATA_TOT_25_POP,FPALB2002,PUBLISHED,2002,EUR,ALB,RUR,6.42,6.42,,,
823,FINPROTECTION_CATA_TOT_25_POP,FPALB2002,PUBLISHED,2002,EUR,ALB,URB,4.54,4.54,,,
824,FINPROTECTION_CATA_TOT_25_POP,FPALB2008,PUBLISHED,2008,EUR,ALB,TOTL,4.08,4.08,,,
825,FINPROTECTION_CATA_TOT_25_POP,FPARG1996,PUBLISHED,1996,AMR,ARG,TOTL,1.03,1.03,,,
826,FINPROTECTION_CATA_TOT_25_POP,FPARG2004,PUBLISHED,2004,AMR,ARG,URB,4.84,4.84,,,
827,FINPROTECTION_CATA_TOT_25_POP,FPARM2001,PUBLISHED,2001,EUR,ARM,TOTL,5.92,5.92,,,
828,FINPROTECTION_CATA_TOT_25_POP,FPARM2001,PUBLISHED,2001,EUR,ARM,RUR,5.14,5.14,,,
829,FINPROTECTION_CATA_TOT_25_POP,FPARM2001,PUBLISHED,2001,EUR,ARM,URB,6.5,6.5,,,
830,FINPROTECTION_CATA_TOT_25_POP,FPARM2003,PUBLISHED,2003,EUR,ARM,TOTL,5.57,5.57,,,
831,FINPROTECTION_CATA_TOT_25_POP,FPARM2003,PUBLISHED,2003,EUR,ARM,RUR,5.92,5.92,,,
832,FINPROTECTION_CATA_TOT_25_POP,FPARM2008,PUBLISHED,2008,EUR,ARM,URB,2.6,2.6,,,
833,FINPROTECTION_CATA_TOT_25_POP,FPARM2010,PUBLISHED,2010,EUR,ARM,TOTL,1.72,1.72,,,
834,FINPROTECTION_CATA_TOT_25_POP,FPARM2010,PUBLISHED,2010,EUR,ARM,RUR,1.49,1.49,,,
835,FINPROTECTION_CATA_TOT_25_POP,FPARM2010,PUBLISHED,2010,EUR,ARM,URB,1.85,1.85,,,
836,FINPROTECTION_CATA_TOT_25_POP,FPARM2012,PUBLISHED,2012,EUR,ARM,TOTL,4.48,4.48,,,
837,FINPROTECTION_CATA_TOT_25_POP,FPARM2012,PUBLISHED,2012,EUR,ARM,RUR,5.28,5.28,,,
838,FINPROTECTION_CATA_TOT_25_POP,FPAUS2010,PUBLISHED,2010,WPR,AUS,TOTL,0.5,0.5,,,
839,FINPROTECTION_CATA_TOT_25_POP,FPAZE2003,PUBLISHED,2003,EUR,AZE,TOTL,1.2,1.2,,,
840,FINPROTECTION_CATA_TOT_25_POP,FPAZE2003,PUBLISHED,2003,EUR,AZE,RUR,0.86,0.86,,,
